name,highway,mid_lat,mid_lon,elevation_m,drainage_dist_km,infra_risk,infra_risk_score
,['residential'],19.34279225,72.8004032,3.0,0.9841091891997497,High,74.7
,['residential'],19.342213189304626,72.79998233660945,3.0,0.9105646621796978,High,75.8
,['tertiary'],19.3430885,72.80329954999999,3.0,1.274811847488079,High,70.4
,['tertiary'],19.342528572807602,72.80303992141539,3.0,1.2176045149333055,High,71.2
,['residential'],19.342819416393265,72.80343894018729,3.0,1.2722551982128432,High,70.4
,['tertiary'],19.3432091,72.8034739,3.0,1.2983126750514673,High,70.0
,['tertiary'],19.3430885,72.80329954999999,3.0,1.274811847488079,High,70.4
,['residential'],19.34385156252225,72.80269091061736,3.0,1.2619218538322383,High,70.6
,['tertiary'],19.343355000000003,72.8038906,3.0,1.3461677093261832,High,69.3
,['tertiary'],19.3432091,72.8034739,3.0,1.2983126750514673,High,70.0
,['residential'],19.342787,72.80388015,3.0,1.3120102049806444,High,69.8
,['tertiary'],19.343355000000003,72.8038906,3.0,1.3461677093261832,High,69.3
['Killa Road'],['secondary'],19.344072150000002,72.80383755,3.0,1.38304144124994,High,68.8
['Mathma Gandhi Road'],['secondary'],19.343631213031752,72.80446053611864,3.0,1.4160977596456668,High,68.3
['Killa Road'],['tertiary'],19.34279643270316,72.80462792164204,3.0,1.3831471746238677,High,68.8
,['residential'],19.3443268,72.79973835,3.0,1.0109678767864523,High,74.3
['Bhaskar Patil Marg'],['tertiary'],19.343438703018702,72.8002905130406,3.0,1.0112247865672905,High,74.3
['Bhaskar Patil Marg'],['tertiary'],19.34478536824958,72.7989768210056,3.0,0.9678338863958929,High,75.0
,['residential'],19.344991800000003,72.8015132,3.0,1.217341164123247,High,71.2
,['residential'],19.34385156252225,72.80269091061736,3.0,1.2619218538322383,High,70.6
,['residential'],19.344338986465402,72.80132478084631,3.0,1.1614311228765444,High,72.1
,['residential'],19.3443268,72.79973835,3.0,1.0109678767864523,High,74.3
['Galwankar Road'],['residential'],19.34494551620154,72.79953803570386,3.0,1.029136056791467,High,74.1
,['residential'],19.344528289933535,72.80037019280503,3.0,1.0823778127998542,High,73.3
,['residential'],19.344963399999997,72.8050712,2.0,1.34122542963706,High,72.9
['Mathma Gandhi Road'],['secondary'],19.344725134035198,72.80546319902497,2.0,1.3343411748215679,High,73.0
['Mathma Gandhi Road'],['secondary'],19.344205771004027,72.80496992751624,3.0,1.413497097237047,High,68.3
,['residential'],19.34489964457866,72.8107509409904,2.0,1.0579194989022405,High,77.1
,['residential'],19.34484544718963,72.8124087249352,2.0,1.036025565007204,High,77.5
,['residential'],19.344341526472853,72.81112259157837,2.0,1.1097033464152994,High,76.4
,['residential'],19.344338986465402,72.8013247808463,3.0,1.1614311228752028,High,72.1
,['residential'],19.34518935828242,72.80095563422768,10.0,1.1762469554246613,Medium,47.4
,['residential'],19.344528289933535,72.80037019280503,3.0,1.0823778127998542,High,73.3
,['residential'],19.345563069357922,72.80929276859575,8.0,1.037330736387159,Medium,56.4
,['residential'],19.344899644578664,72.81075094099042,2.0,1.0579194989014842,High,77.1
,['residential'],19.344607570904916,72.8102608896377,2.0,1.1031860212129716,High,76.5
['Mathma Gandhi Road'],['secondary'],19.34490305,72.80595335000001,2.0,1.2856606518639164,High,73.7
['Mathma Gandhi Road'],['secondary'],19.344725134035198,72.80546319902497,2.0,1.3343411748215679,High,73.0
,['residential'],19.346156187963718,72.80579226259891,8.0,1.1886590987885217,Medium,54.2
['Tamtaloo Mulgoan Road'],['secondary'],19.34502085785046,72.81389950756957,8.0,1.0192736807429248,Medium,56.7
['Tamtaloo Mulgoan Road'],['secondary'],19.345553851027166,72.81329038712856,8.0,0.9557939597801319,Medium,57.7
,['residential'],19.344845447189638,72.81240872493522,2.0,1.0360255650062151,High,77.5
['Galwankar Road'],['residential'],19.345457382283595,72.79878031700872,10.0,0.9959770637445188,Medium,50.1
['Bhaskar Patil Marg'],['tertiary'],19.34478536824958,72.7989768210056,3.0,0.9678338863958929,High,75.0
['Bhaskar Patil Marg'],['tertiary'],19.345900494020114,72.79815972920306,10.0,0.9775366652421419,Medium,50.3
,['residential'],19.34596505,72.8011216,10.0,1.2381377236274265,Medium,46.4
,['residential'],19.344991800000003,72.8015132,3.0,1.217341164123247,High,71.2
,['residential'],19.34518935828242,72.80095563422769,10.0,1.1762469554260024,Medium,47.4
,['residential'],19.345648610510075,72.79949476224434,10.0,1.071141287959603,Medium,48.9
,['residential'],19.34596505,72.8011216,10.0,1.2381377236274265,Medium,46.4
['Killa Road'],['secondary'],19.346318777576986,72.8010901460203,10.0,1.2576476197246533,Medium,46.1
['Killa Road'],['secondary'],19.346297513131514,72.80133443999178,10.0,1.278465840853491,Medium,45.8
,['residential'],19.346462799999998,72.79804005,10.0,1.010684600582421,Medium,49.8
['Bhaskar Patil Marg'],['tertiary'],19.345900494020114,72.79815972920306,10.0,0.9775366652421419,Medium,50.3
['Bhaskar Patil Marg'],['tertiary'],19.34739257813685,72.79695824449392,10.0,0.9941021903370197,Medium,50.1
,['residential'],19.346592899999997,72.79834525,10.0,1.0452411554043517,Medium,49.3
,['residential'],19.346462799999998,72.79804005,10.0,1.010684600582421,Medium,49.8
,['residential'],19.346970054846388,72.7980255578088,10.0,1.0481367508265025,Medium,49.3
,['residential'],19.346856626365895,72.80235961182889,10.0,1.407410214361601,Medium,43.9
['Killa Road'],['secondary'],19.346586019824944,72.80216148088766,10.0,1.372399557979143,Medium,44.4
['Killa Road'],['secondary'],19.346079319538184,72.80257592137052,10.0,1.3811679283572247,Medium,44.3
,['residential'],19.34692875,72.79958740000001,10.0,1.1711584107473494,Medium,47.4
,['residential'],19.34672765,72.7986496,10.0,1.0800831102717892,Medium,48.8
,['residential'],19.346592899999997,72.79834525,10.0,1.0452411554043517,Medium,49.3
,['residential'],19.346982949999997,72.79832685,10.0,1.07345363348171,Medium,48.9
,['residential'],19.34672765,72.7986496,10.0,1.0800831102717892,Medium,48.8
,['residential'],19.347206900628734,72.79853197477313,10.0,1.1070730619776064,Medium,48.4
,['residential'],19.347113032035075,72.799170328742,10.0,1.1514850015499585,Medium,47.7
,['residential'],19.346982949999997,72.79832685,10.0,1.07345363348171,Medium,48.9
,['residential'],19.346970054846388,72.7980255578088,10.0,1.0481367508265025,Medium,49.3
,['residential'],19.347206900628734,72.79853197477313,10.0,1.1070730619776064,Medium,48.4
,['residential'],19.34692875,72.79958740000001,10.0,1.1711584107473494,Medium,47.4
,['residential'],19.347554603038308,72.80011725262538,10.0,1.2615884645239077,Medium,46.1
,['residential'],19.347113032035075,72.79917032874198,10.0,1.1514850015488105,Medium,47.7
['Killa Road'],['secondary'],19.34702885,72.80088245,10.0,1.2870279642117233,Medium,45.7
,['residential'],19.347554603038308,72.80011725262538,10.0,1.2615884645239077,Medium,46.1
['Killa Road'],['secondary'],19.349340011336846,72.80001680562351,10.0,1.389417460251854,Medium,44.2
,['residential'],19.347751619291504,72.80122657325494,10.0,1.3677288012853752,Medium,44.5
['Tamtaloo Mulgoan Road'],['secondary'],19.34773195,72.81151689999999,8.0,0.7323903031190201,High,61.0
['Tamtaloo Mulgoan Road'],['secondary'],19.347439053409023,72.81179969704117,8.0,0.7579294424335391,High,60.6
,['residential'],19.347783071803246,72.81207574913056,8.0,0.7153150950895563,High,61.3
['Bassein Road'],['secondary'],19.347258071004312,72.80998276737724,8.0,0.8341971567272514,Medium,59.5
,['residential'],19.34833183829709,72.81230255887868,8.0,0.6516060281424295,High,62.2
,['residential'],19.34784798349558,72.81294333509342,8.0,0.7006569300679457,High,61.5
,['residential'],19.347783071803246,72.81207574913056,8.0,0.7153150950895563,High,61.3
['Bhaskar Patil Marg'],['tertiary'],19.3487327,72.79566485000001,10.0,0.991673772113372,Medium,50.1
,['residential'],19.349510383881768,72.79384069200185,3.0,0.9027470907737335,High,76.0
['Bhaskar Patil Marg'],['tertiary'],19.34739257813685,72.79695824449392,10.0,0.9941021903370197,Medium,50.1
,['residential'],19.3487808,72.81189445000001,8.0,0.6096880841399716,High,62.9
['Bassein Road'],['secondary'],19.349548855610887,72.81181915386964,8.0,0.5285001547977418,High,64.1
['Bhaskar Patil Marg'],['tertiary'],19.3487327,72.79566485000001,10.0,0.991673772113372,Medium,50.1
['Bhaskar Patil Marg'],['tertiary'],19.349882718778506,72.79488028437815,3.0,1.0155245049382817,High,74.3
['St. Domnic Road'],['residential'],19.34987785249416,72.79743868096097,10.0,1.2221366983633057,Medium,46.7
,['residential'],19.350006190462008,72.80981289722207,8.0,0.5755081279837762,High,63.4
,['residential'],19.350336561978946,72.80965903667332,8.0,0.5570073901899704,High,63.6
,['residential'],19.34997954527972,72.80897698325622,8.0,0.6366836908246847,High,62.4
,['residential'],19.350006190462008,72.80981289722207,8.0,0.5755081279837762,High,63.4
,['residential'],19.35033656197895,72.80965903667335,8.0,0.5570073901876538,High,63.6
,['residential'],19.35057872458729,72.80992347327799,8.0,0.5176101334486658,High,64.2
,['residential'],19.3503675136776,72.81022078530279,8.0,0.5166119730879101,High,64.3
,['residential'],19.3509712,72.79516484999999,10.0,1.1207524331218075,Medium,48.2
['Bhaskar Patil Marg'],['tertiary'],19.349882718778503,72.79488028437814,3.0,1.015524504936856,High,74.3
['Bhaskar Patil Marg'],['tertiary'],19.35112337417943,72.79401327051455,3.0,1.0383818394009356,High,73.9
,['residential'],19.35124195,72.81001985,8.0,0.455289357808027,High,65.2
,['residential'],19.35057872458729,72.80992347327799,8.0,0.5176101334486658,High,64.2
,['residential'],19.3512352926198,72.80979696305786,8.0,0.4732763450092663,High,64.9
,['residential'],19.35111275,72.79258135,3.0,0.920896619439537,High,75.7
,['residential'],19.35231522772786,72.79092971528569,3.0,0.898774478714562,High,76.0
,['residential'],19.349510383881764,72.79384069200184,3.0,0.9027470907723079,High,76.0
['Killa Road'],['secondary'],19.35147675,72.79908194999999,10.0,1.19388934001705,Medium,47.1
['St. Domnic Road'],['residential'],19.35140885958517,72.80021017657221,10.0,1.2179600321442894,Medium,46.7
['St. Domnic Road'],['residential'],19.349877852494156,72.79743868096094,10.0,1.2221366983607396,Medium,46.7
['Killa Road'],['secondary'],19.349340011336846,72.80001680562351,10.0,1.389417460251854,Medium,44.2
['Cerejo Family Road'],['residential'],19.351051292783964,72.79650024547465,10.0,1.2356078852078312,Medium,46.5
['Cerejo Family Road'],['residential'],19.3517978,72.79574325,10.0,1.1818236869438863,Medium,47.3
,['residential'],19.3509712,72.79516484999999,10.0,1.1207524331218075,Medium,48.2
['Cerejo Family Road'],['residential'],19.351051292783964,72.79650024547462,10.0,1.235607885205515,Medium,46.5
['Augustine Colaco Road'],['tertiary'],19.351919563544403,72.7945811339847,3.0,1.1446650273262267,High,72.3
['Bhaskar Patil Marg'],['tertiary'],19.35112337417943,72.79401327051455,3.0,1.0383818394009356,High,73.9
['Augustine Colaco Road'],['tertiary'],19.351664358122818,72.79333578201893,3.0,1.0239487470129605,High,74.1
,['residential'],19.351713249999996,72.80992355000001,8.0,0.4272265868675707,High,65.6
,['residential'],19.351235292619794,72.80979696305785,8.0,0.4732763450109483,High,64.9
,['residential'],19.3517471316728,72.80893514142359,8.0,0.513243516265635,High,64.3
,['residential'],19.3515555,72.79292885000001,3.0,0.982583957301871,High,74.8
['Augustine Colaco Road'],['tertiary'],19.351664358122814,72.79333578201893,3.0,1.023948747012693,High,74.1
['Augustine Colaco Road'],['tertiary'],19.352474364473952,72.79269211756075,3.0,1.0356747062243452,High,74.0
['Killa Road'],['secondary'],19.35147675,72.79908194999999,10.0,1.19388934001705,Medium,47.1
['Killa Road'],['tertiary'],19.35231226881851,72.79869351921646,10.0,1.0985020357240205,Medium,48.5
['Gangut Patil Marg'],['secondary'],19.352336749279306,72.79897966943683,10.0,1.0978272665840207,Medium,48.5
,['residential'],19.35225265,72.8120702,8.0,0.2333360607868433,High,68.5
,['residential'],19.3519934403877,72.81096436111793,8.0,0.3229991374861356,High,67.2
,['residential'],19.35272886481619,72.81164638987607,8.0,0.21178761133443808,High,68.8
['Cerejo Family Road'],['residential'],19.3517978,72.79574325,10.0,1.1818236869438863,Medium,47.3
['Augustine Colaco Road'],['tertiary'],19.35257598367261,72.79631410902829,10.0,1.0845686990867218,Medium,48.7
['Augustine Colaco Road'],['tertiary'],19.3519195635444,72.7945811339847,3.0,1.144665027325959,High,72.3
['Augustine Colaco Road'],['tertiary'],19.35284993400992,72.79775909159649,10.0,1.0371957897406503,Medium,49.4
['Killa Road'],['tertiary'],19.353275639950176,72.79804675544824,10.0,0.9893956884546325,Medium,50.2
['Killa Road'],['tertiary'],19.352712823754754,72.79828732509075,10.0,1.052161605619536,Medium,49.2
['Augustine Colaco Road'],['tertiary'],19.35284993400992,72.79775909159648,10.0,1.0371957897407016,Medium,49.4
['Augustine Colaco Road'],['tertiary'],19.352866964500585,72.79720418812727,10.0,1.0391378477497413,Medium,49.4
,['residential'],19.352432329736093,72.79734639729725,10.0,1.0859178397485667,Medium,48.7
['Sagarshet Petrol Pump Road'],['tertiary'],19.353726317687315,72.80315079129556,10.0,0.9734594615709956,Medium,50.4
['Sagarshet Petrol Pump Road'],['tertiary'],19.352614681241604,72.80416521468428,10.0,0.9084572226073809,Medium,51.4
['St. Domnic Road'],['residential'],19.352519900870945,72.80245915678447,10.0,1.087574534518244,Medium,48.7
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.35323575,72.81145275,8.0,0.18945963107406308,High,69.2
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.353301794888505,72.81210890513817,8.0,0.13006374585119054,High,70.0
,['residential'],19.352728864816186,72.81164638987607,8.0,0.21178761133474222,High,68.8
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.35323575,72.81145275,8.0,0.18945963107406308,High,69.2
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.353361142352497,72.81083720717788,8.0,0.23763665826356067,High,68.4
,['residential'],19.35356072694109,72.81131752717197,8.0,0.18120942437807702,High,69.3
['Gangut Patil Marg'],['tertiary'],19.354661281966568,72.80020728281669,10.0,0.865455984041663,Medium,52.0
['Tadlai Second Cross'],['secondary'],19.355447507563774,72.79888954460942,12.0,0.7530039060443163,Medium,46.7
['Gangut Patil Marg'],['secondary'],19.35298311955295,72.79914493609498,10.0,1.0280154872338758,Medium,49.6
,['residential'],19.35333145,72.81267425,8.0,0.09846913780300891,High,70.5
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.353301794888505,72.81210890513817,8.0,0.13006374585119054,High,70.0
['Papdy Road'],['primary'],19.353599898676553,72.81274673473187,8.0,0.06760545616028135,High,71.0
,['residential'],19.3535226,72.806225,8.0,0.6586069971309051,High,62.1
,['residential'],19.35287685,72.80534865,8.0,0.7772218789259084,High,60.3
,['residential'],19.35315090473405,72.8066580989226,8.0,0.6345106735437528,High,62.5
,['residential'],19.3532427,72.81033790000001,8.0,0.2906568420282042,High,67.6
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.353674945812397,72.81012989622023,8.0,0.28224941177355417,High,67.8
['Uttaleshwar Mahadev Mandir - Atodiwadi Road'],['secondary'],19.3533611423525,72.81083720717787,8.0,0.23763665826463123,High,68.4
['Killa Road'],['tertiary'],19.355022425574614,72.79717397086934,12.0,0.8015969141564077,Medium,46.0
['Killa Road'],['tertiary'],19.353275639950176,72.79804675544824,10.0,0.9893956884546325,Medium,50.2
['Killa Road'],['tertiary'],19.35412202864242,72.79590218750282,10.0,0.9266979905801305,Medium,51.1
,['residential'],19.35356072694109,72.81131752717197,8.0,0.18120942437807702,High,69.3
,['residential'],19.354276553247793,72.7920703870974,3.0,1.0941484304905749,High,73.1
['Augustine Colaco Road'],['tertiary'],19.353670832718326,72.7918590500752,3.0,1.081068168063099,High,73.3
['Augustine Colaco Road'],['tertiary'],19.35487824477309,72.79107557460195,3.0,1.1129485999033728,High,72.8
,['residential'],19.3547182,72.8030686,10.0,0.9602015606818833,Medium,50.6
['Sagarshet Petrol Pump Road'],['tertiary'],19.35455031401149,72.80233764930142,10.0,0.9647809990218739,Medium,50.5
['Sagarshet Petrol Pump Road'],['tertiary'],19.353726317687315,72.80315079129556,10.0,0.9734594615709956,Medium,50.4
,['residential'],19.354276553247793,72.7920703870974,3.0,1.0941484304905749,High,73.1
,['residential'],19.354297527994145,72.78817018776712,3.0,0.8858658065548517,High,76.2
,['residential'],19.3547182,72.8030686,10.0,0.9602015606818833,Medium,50.6
,['residential'],19.35461804548572,72.80473242802466,10.0,0.780019740800159,Medium,53.3
,['residential'],19.355535665772347,72.80497561989422,12.0,0.7399259080429462,Medium,46.9
,['residential'],19.355593300000002,72.80267574999999,12.0,0.885168434279716,Medium,44.7
['Holi Rangao Road'],['tertiary'],19.35558425,72.79057005,11.0,1.0977190398908179,Medium,45.0
['Holi Rangao Road'],['tertiary'],19.35593233757112,72.79189611710711,11.0,0.9653102330588503,Medium,47.0
